221201100; 221211100; 1.03707915738e-11
221201100; 221201110; 1.03707915738e-11
221201100; 221201101; 1.03707915738e-11
110100022; 110120022; 2.80011372494e-10
110100022; 110100222; 2.80011372494e-10
110100022; 110102022; 2.80011372494e-10
110100022; 112100022; 2.80011372494e-10
221121100; 221121102; 5.76155087436e-13
221121100; 221121120; 5.76155087436e-13
210202011; 210212011; 1.03707915738e-11
210202011; 210202111; 1.03707915738e-11
210202011; 211202011; 1.03707915738e-11
120201102; 120211102; 1.03707915738e-11
120201102; 121201102; 1.03707915738e-11
120201102; 120201112; 1.03707915738e-11
110121220; 110121222; 5.76155087436e-13
110121220; 112121220; 5.76155087436e-13
120201100; 122201100; 2.80011372494e-10
120201100; 120221100; 2.80011372494e-10
120201100; 120201102; 2.80011372494e-10
120201100; 120201120; 2.80011372494e-10
022100011; 022100211; 2.80011372494e-10
022100011; 022120011; 2.80011372494e-10
022100011; 022102011; 2.80011372494e-10
022100011; 222100011; 2.80011372494e-10
022100010; 122100010; 1.00804094098e-08
022100010; 022110010; 1.00804094098e-08
022100010; 022100110; 1.00804094098e-08
022100010; 022100011; 1.00804094098e-08
022100010; 022101010; 1.00804094098e-08
100020021; 100020121; 1.00804094098e-08
100020021; 110020021; 1.00804094098e-08
100020021; 101020021; 1.00804094098e-08
100020021; 100120021; 1.00804094098e-08
100020021; 100021021; 1.00804094098e-08
012100102; 012102102; 2.80011372494e-10
012100102; 012100122; 2.80011372494e-10
012100102; 012120102; 2.80011372494e-10
012100102; 212100102; 2.80011372494e-10
102200011; 122200011; 2.80011372494e-10
102200011; 102220011; 2.80011372494e-10
102200011; 102202011; 2.80011372494e-10
102200011; 102200211; 2.80011372494e-10
211102212; 211112212; 6.40172319373e-14
212021001; 212121001; 1.03707915738e-11
212021001; 212021101; 1.03707915738e-11
212021001; 212021011; 1.03707915738e-11
102121021; 122121021; 5.76155087436e-13
102121021; 102121221; 5.76155087436e-13
100122010; 100122210; 2.80011372494e-10
100122010; 102122010; 2.80011372494e-10
100122010; 120122010; 2.80011372494e-10
100122010; 100122012; 2.80011372494e-10
021210000; 021210100; 1.00804094098e-08
021210000; 021210001; 1.00804094098e-08
021210000; 121210000; 1.00804094098e-08
021210000; 021210010; 1.00804094098e-08
021210000; 021211000; 1.00804094098e-08
100122012; 101122012; 1.03707915738e-11
100122012; 100122112; 1.03707915738e-11
100122012; 110122012; 1.03707915738e-11
201020101; 201220101; 2.80011372494e-10
201020101; 201022101; 2.80011372494e-10
201020101; 221020101; 2.80011372494e-10
201020101; 201020121; 2.80011372494e-10
121101202; 121121202; 5.76155087436e-13
121101202; 121101222; 5.76155087436e-13
200010010; 220010010; 4.5361842344e-07
200010010; 200010210; 4.5361842344e-07
200010010; 202010010; 4.5361842344e-07
200010010; 200010012; 4.5361842344e-07
200010010; 200210010; 4.5361842344e-07
200010010; 200012010; 4.5361842344e-07
002120011; 022120011; 2.80011372494e-10
002120011; 002120211; 2.80011372494e-10
002120011; 002122011; 2.80011372494e-10
002120011; 202120011; 2.80011372494e-10
012021012; 112021012; 1.03707915738e-11
012021012; 012021112; 1.03707915738e-11
012021012; 012121012; 1.03707915738e-11
120112012; 122112012; 5.76155087436e-13
120112012; 120112212; 5.76155087436e-13
002010121; 022010121; 2.80011372494e-10
002010121; 002210121; 2.80011372494e-10
002010121; 202010121; 2.80011372494e-10
002010121; 002012121; 2.80011372494e-10
002010120; 102010120; 1.00804094098e-08
002010120; 012010120; 1.00804094098e-08
002010120; 002010121; 1.00804094098e-08
002010120; 002011120; 1.00804094098e-08
002010120; 002110120; 1.00804094098e-08
210101002; 210121002; 2.80011372494e-10
210101002; 210101202; 2.80011372494e-10
210101002; 212101002; 2.80011372494e-10
210101002; 210101022; 2.80011372494e-10
002120010; 002120110; 1.00804094098e-08
002120010; 002120011; 1.00804094098e-08
002120010; 102120010; 1.00804094098e-08
002120010; 002121010; 1.00804094098e-08
002120010; 012120010; 1.00804094098e-08
010000002; 010010002; 2.44953948658e-05
010000002; 010100002; 2.44953948658e-05
010000002; 011000002; 2.44953948658e-05
010000002; 010001002; 2.44953948658e-05
010000002; 110000002; 2.44953948658e-05
010000002; 010000012; 2.44953948658e-05
010000002; 010000102; 2.44953948658e-05
000100002; 000101002; 2.44953948658e-05
000100002; 000100012; 2.44953948658e-05
000100002; 000100102; 2.44953948658e-05
000100002; 010100002; 2.44953948658e-05
000100002; 100100002; 2.44953948658e-05
000100002; 000110002; 2.44953948658e-05
000100002; 001100002; 2.44953948658e-05
010000000; 012000000; 0.00154320987654
010000000; 010000200; 0.00154320987654
010000000; 010200000; 0.00154320987654
010000000; 010000002; 0.00154320987654
010000000; 010020000; 0.00154320987654
010000000; 010000020; 0.00154320987654
010000000; 210000000; 0.00154320987654
010000000; 010002000; 0.00154320987654
200211021; 201211021; 1.03707915738e-11
200211021; 210211021; 1.03707915738e-11
200211021; 200211121; 1.03707915738e-11
122010112; 122210112; 5.76155087436e-13
122010112; 122012112; 5.76155087436e-13
221210001; 221211001; 1.03707915738e-11
221210001; 221210011; 1.03707915738e-11
221210001; 221210101; 1.03707915738e-11
102011212; 122011212; 5.76155087436e-13
102011212; 102211212; 5.76155087436e-13
120200211; 121200211; 1.03707915738e-11
120200211; 120210211; 1.03707915738e-11
120200211; 120201211; 1.03707915738e-11
021102210; 021112210; 1.03707915738e-11
021102210; 121102210; 1.03707915738e-11
021102210; 021102211; 1.03707915738e-11
212121010; 212121210; 5.76155087436e-13
212121010; 212121012; 5.76155087436e-13
010102012; 012102012; 2.80011372494e-10
010102012; 010122012; 2.80011372494e-10
010102012; 210102012; 2.80011372494e-10
010102012; 010102212; 2.80011372494e-10
210020101; 210020121; 2.80011372494e-10
210020101; 210220101; 2.80011372494e-10
210020101; 210022101; 2.80011372494e-10
210020101; 212020101; 2.80011372494e-10
210020100; 210120100; 1.00804094098e-08
210020100; 210020110; 1.00804094098e-08
210020100; 210021100; 1.00804094098e-08
210020100; 210020101; 1.00804094098e-08
210020100; 211020100; 1.00804094098e-08
002201121; 002211121; 1.03707915738e-11
002201121; 012201121; 1.03707915738e-11
002201121; 102201121; 1.03707915738e-11
002201101; 202201101; 2.80011372494e-10
002201101; 002221101; 2.80011372494e-10
002201101; 022201101; 2.80011372494e-10
002201101; 002201121; 2.80011372494e-10
120120010; 120120012; 2.80011372494e-10
120120010; 120120210; 2.80011372494e-10
120120010; 120122010; 2.80011372494e-10
120120010; 122120010; 2.80011372494e-10
002010211; 202010211; 2.80011372494e-10
002010211; 002210211; 2.80011372494e-10
002010211; 022010211; 2.80011372494e-10
002010211; 002012211; 2.80011372494e-10
120120012; 120121012; 1.03707915738e-11
120120012; 120120112; 1.03707915738e-11
120120012; 121120012; 1.03707915738e-11
022012101; 022112101; 1.03707915738e-11
022012101; 022012111; 1.03707915738e-11
022012101; 122012101; 1.03707915738e-11
120121012; 120121212; 5.76155087436e-13
120121012; 122121012; 5.76155087436e-13
010000221; 010001221; 1.00804094098e-08
010000221; 110000221; 1.00804094098e-08
010000221; 010100221; 1.00804094098e-08
010000221; 010010221; 1.00804094098e-08
010000221; 011000221; 1.00804094098e-08
012000012; 012010012; 1.00804094098e-08
012000012; 012000112; 1.00804094098e-08
012000012; 012100012; 1.00804094098e-08
012000012; 112000012; 1.00804094098e-08
012000012; 012001012; 1.00804094098e-08
012210102; 112210102; 1.03707915738e-11
012210102; 012210112; 1.03707915738e-11
012210102; 012211102; 1.03707915738e-11
012210100; 012210120; 2.80011372494e-10
012210100; 012212100; 2.80011372494e-10
012210100; 212210100; 2.80011372494e-10
012210100; 012210102; 2.80011372494e-10
002211112; 202211112; 5.76155087436e-13
002211112; 022211112; 5.76155087436e-13
101012212; 121012212; 5.76155087436e-13
101012212; 101212212; 5.76155087436e-13
021122110; 221122110; 5.76155087436e-13
021122110; 021122112; 5.76155087436e-13
202210110; 202210111; 1.03707915738e-11
202210110; 212210110; 1.03707915738e-11
202210110; 202211110; 1.03707915738e-11
001201012; 201201012; 2.80011372494e-10
001201012; 001221012; 2.80011372494e-10
001201012; 021201012; 2.80011372494e-10
001201012; 001201212; 2.80011372494e-10
021001002; 021001012; 1.00804094098e-08
021001002; 021011002; 1.00804094098e-08
021001002; 021101002; 1.00804094098e-08
021001002; 021001102; 1.00804094098e-08
021001002; 121001002; 1.00804094098e-08
122001102; 122011102; 1.03707915738e-11
122001102; 122101102; 1.03707915738e-11
122001102; 122001112; 1.03707915738e-11
122001100; 122201100; 2.80011372494e-10
122001100; 122021100; 2.80011372494e-10
122001100; 122001120; 2.80011372494e-10
122001100; 122001102; 2.80011372494e-10
012101022; 112101022; 1.03707915738e-11
012101022; 012101122; 1.03707915738e-11
012101022; 012111022; 1.03707915738e-11
220211001; 221211001; 1.03707915738e-11
220211001; 220211011; 1.03707915738e-11
220211001; 220211101; 1.03707915738e-11
221100211; 221102211; 5.76155087436e-13
221100211; 221120211; 5.76155087436e-13
001001002; 001201002; 4.5361842344e-07
001001002; 021001002; 4.5361842344e-07
001001002; 001001022; 4.5361842344e-07
001001002; 001021002; 4.5361842344e-07
001001002; 001001202; 4.5361842344e-07
