000100221; 1
010121212; 0
010202011; 4
010202010; 4
220121211; 2
002012001; 0
020012112; 2
112022121; 3
202012110; 1
010201012; 4
002010201; 0
211210000; 6
102100012; 5
221110000; 5
112100200; 4
120012000; 2
112100202; 4
002201001; 0
101000202; 1
121110022; 6
021101022; 4
200121120; 1
200121121; 1
121002210; 3
121002211; 4
011200021; 0
011200020; 0
210120201; 2
012021112; 0
102110220; 5
000012201; 0
001022121; 0
211202100; 4
011000122; 0
102212110; 8
211202101; 4
210221121; 2
001211202; 0
100002121; 1
100002120; 1
021201012; 0
020000101; 0
021200011; 0
101121220; 1
120210210; 8
100020120; 1
100212120; 1
020121112; 0
212121000; 6
212121001; 6
120022101; 3
112001200; 4
112001202; 3
121201012; 4
120122211; 2
121210000; 5
121210002; 6
110201122; 2
101010022; 6
011121022; 0
001210210; 0
002210101; 0
110202012; 2
112201200; 4
112201201; 4
100002010; 4
100002012; 2
020001211; 2
020001210; 0
121002100; 3
121002102; 3
022112100; 0
022112101; 0
200110102; 1
112201020; 4
112201021; 4
012101202; 4
212021121; 3
012101200; 4
101022012; 1
001000012; 1
101022010; 3
120210100; 2
120210102; 2
200201001; 2
000212011; 0
220021101; 2
000010200; 0
000010201; 0
121120012; 6
200211102; 1
121201120; 4
200211100; 2
121201122; 4
122010210; 3
020210011; 0
002101221; 4
210210021; 6
202001110; 1
001102120; 0
211120021; 5
012002121; 0
200212110; 1
000212010; 0
120012120; 2
100202001; 4
221101210; 4
110210002; 2
121001022; 3
211221120; 8
121001020; 4
021121000; 7
012200001; 4
201201100; 1
210122211; 2
201110220; 5
201110221; 5
200100201; 5
221010001; 3
221010000; 3
110211202; 7
002000211; 4
000121000; 0
002101200; 4
120102001; 2
120102000; 4
000102100; 0
200120001; 1
212021010; 3
212021011; 6
021210010; 6
112021020; 6
112021021; 6
011100022; 0
021100120; 4
120112002; 6
221210011; 6
120112000; 2
200021110; 8
110020000; 2
110020002; 2
210020110; 8
112200001; 4
112200000; 4
102011202; 3
102011200; 1
001022001; 3
100101220; 4
210112002; 2
001002012; 0
001101022; 4
210010122; 2
021002100; 0
210010120; 2
202120011; 6
101012200; 1
211210021; 6
101012202; 1
120121000; 6
010000212; 0
120201001; 2
120201000; 8
100000000; 4
200122011; 6
000012120; 0
011002122; 0
012100002; 0
012100000; 8
010101220; 4
002112100; 0
000011002; 3
211200120; 4
211200121; 4
020011000; 0
020011002; 2
221100201; 5
010000102; 2
002101212; 4
001120000; 0
001120002; 0
112002001; 4
112002000; 3
112120000; 6
221100121; 4
011002120; 0
201002211; 3
212201110; 4
010000122; 0
212201112; 4
120021102; 3
120021100; 7
201100012; 4
020101020; 4
020110201; 0
020110200; 0
000200110; 0
120020100; 3
121122000; 6
012210001; 0
012210000; 0
020121201; 2
020100211; 2
101122020; 1
201110002; 1
112012000; 8
101122021; 1
100122201; 2
010201120; 2
022210101; 0
020012101; 0
020012100; 0
000212100; 0
101200021; 1
101200020; 1
210100210; 4
221001010; 3
221001012; 4
102010002; 5
221000011; 3
102010000; 8
211102210; 4
012201012; 4
101201202; 1
012201010; 4
212122110; 8
012200011; 0
012200010; 4
200100000; 1
101020122; 1
120120201; 2
201221010; 8
000102201; 0
021202101; 4
100202011; 4
100202010; 4
010220121; 5
121020201; 5
101102212; 1
010022121; 3
121000221; 4
102001012; 3
012022101; 3
122002110; 3
002011000; 3
000211210; 0
021210001; 0
220102011; 6
100201210; 1
202021011; 6
100201212; 1
220121011; 2
102020101; 1
102020100; 3
012112000; 8
020102211; 0
000000001; 4
000000000; 0
021021210; 8
100120221; 1
010211002; 7
100010122; 1
211000012; 4
121220100; 5
121220101; 5
200021011; 1
220211121; 2
000120012; 0
000120010; 0
010210122; 2
010210120; 2
000210211; 0
002110212; 1
110122020; 2
110122021; 2
211010220; 3
211010221; 3
200011102; 1
021112221; 0
010002211; 4
010002210; 0
022110201; 0
121020112; 3
210002001; 7
011202120; 0
100201102; 1
211100020; 8
211100022; 4
011221120; 0
210102120; 2
210102121; 2
212112120; 8
002101012; 4
202121101; 1
211100200; 8
211100202; 4
010102021; 0
010102020; 0
200110021; 5
200110020; 2
201020121; 5
010010221; 0
110202112; 2
211001122; 4
001200210; 0
000211000; 0
002112121; 0
000121120; 0
201011202; 3
002211100; 0
201011200; 3
012010122; 5
121202110; 4
012010120; 0
121202112; 4
020211001; 0
100100221; 4
100100220; 1
010121202; 0
001200120; 0
010121200; 0
010120002; 0
000201102; 0
110220112; 5
120001221; 2
001120102; 0
201011020; 1
002002011; 0
010201021; 2
010201020; 2
010012201; 0
112022110; 3
110201002; 2
020102101; 0
020102100; 0
110002221; 2
010121020; 6
110202021; 2
120012012; 2
102100021; 1
102100020; 4
201200112; 4
201200110; 1
021102211; 0
200121010; 1
021211012; 6
011012221; 0
020112100; 0
100102201; 4
100102200; 2
020221110; 8
211022121; 3
102212100; 8
012120121; 0
100212112; 2
211011202; 3
121002001; 4
121002000; 4
000021112; 0
220211110; 2
021200001; 0
011211220; 0
101000002; 1
120022110; 3
200211120; 2
210012201; 7
001011202; 3
001102201; 0
001102200; 0
121201002; 4
121201000; 8
012001021; 0
012001020; 3
002100120; 0
210210102; 2
210210100; 2
220101112; 2
001000221; 0
002210112; 1
001210221; 0
200001021; 2
221122011; 6
100002000; 2
100002001; 4
002001000; 0
002001001; 0
100001020; 4
100001022; 6
001000000; 4
112221102; 7
101022021; 1
112221100; 7
221200011; 5
001112002; 6
202010211; 1
012010201; 0
212001201; 3
211022001; 3
021121200; 8
102211212; 1
021100201; 5
102211210; 1
101112220; 8
101100022; 6
011000202; 0
121120002; 6
121120000; 7
020020101; 7
022100121; 0
011020221; 0
002120101; 0
021110212; 5
012120001; 6
110201220; 2
110201221; 2
211200021; 5
112000201; 4
112000200; 4
220112121; 2
010100200; 8
000010000; 0
112211220; 8
220021011; 2
000212112; 1
210002110; 2
000002121; 0
021122112; 0
000100012; 2
210112102; 2
001212201; 0
120102010; 6
120102012; 6
012100120; 0
122000011; 3
122000010; 3
021210021; 0
210201001; 6
210201000; 6
202011100; 1
221011012; 3
012021001; 6
120210000; 2
022110211; 0
000121201; 2
000121200; 0
000011122; 0
002010102; 5
002010100; 0
112021012; 6
121101220; 4
010000020; 0
102000010; 8
200211001; 2
102000012; 5
110020012; 2
020001000; 2
000212101; 0
000010002; 0
112200010; 4
010012120; 2
112200012; 4
210221110; 8
112201012; 4
221201010; 6
120201010; 8
101221120; 1
120201012; 2
101221122; 1
021002112; 0
021002110; 0
100200010; 4
012210120; 0
012210121; 0
001121122; 0
210202101; 4
002011201; 0
211021210; 3
210112021; 2
012100012; 4
010220100; 5
122001120; 3
122001121; 4
010012102; 2
212122101; 7
021221112; 0
011122120; 0
211102021; 4
112102221; 4
120001122; 3
020012001; 0
201200100; 4
020100021; 4
221102010; 6
102010120; 1
102010122; 3
221102011; 6
101200102; 1
122010000; 3
101100202; 7
020011012; 3
000122211; 2
210010201; 3
210010200; 3
110121202; 2
221100210; 5
110021122; 2
120201120; 4
120201121; 4
101221012; 1
102021010; 6
122101020; 4
122101021; 4
112002010; 4
011002201; 0
212201100; 7
212201101; 7
000210010; 0
021122001; 7
220011100; 2
020110210; 5
212100120; 4
212100121; 4
122001010; 3
010020000; 0
122001012; 3
221112010; 6
022001211; 0
210010221; 3
020100201; 4
200121000; 1
010220211; 0
021110220; 5
100122210; 2
100122211; 2
022210110; 8
020012110; 0
021020100; 7
200121210; 1
121010220; 8
021101202; 4
210100221; 5
011002200; 0
122120001; 6
221000001; 3
102010012; 5
000021121; 1
000021120; 1
012201021; 0
020210010; 6
121020010; 3
010210201; 0
211002112; 4
000121012; 0
000102211; 0
100022211; 1
120120210; 2
120120211; 2
021100122; 0
120021001; 2
120021000; 7
101102202; 1
011122000; 0
101102200; 1
202112100; 1
121020210; 3
121020211; 5
201012201; 3
000001221; 0
210011022; 3
102001021; 4
102001020; 3
212002011; 3
010001220; 8
200101210; 4
010122201; 2
102020112; 3
102020110; 1
202001001; 1
001001200; 8
001001202; 0
000000012; 0
102100221; 4
000000010; 1
011021220; 0
100110022; 6
211000021; 5
211000020; 6
121220001; 5
001110220; 8
000211002; 0
000120000; 0
000120001; 0
010102102; 0
200001100; 2
100202211; 4
012021100; 0
211001002; 3
200100100; 1
200100102; 4
021112212; 0
002100121; 0
021112210; 0
101201200; 1
121020100; 3
212010021; 3
121020102; 3
012010200; 0
110122012; 2
201211020; 6
001100221; 0
010002201; 0
022110210; 0
122110012; 5
012000211; 4
210102112; 2
001122211; 0
100010202; 7
100010200; 8
211112022; 6
201212001; 6
211112020; 6
112121002; 6
000101002; 4
010201102; 2
110221210; 2
220012101; 2
110221212; 2
101010220; 8
200121211; 2
002211021; 0
200101212; 4
112202211; 4
211021020; 8
212201011; 6
110202102; 2
112120020; 6
112120021; 6
201022011; 6
021112012; 6
200200101; 1
221101020; 4
201100000; 4
220112001; 2
010221201; 2
102110022; 5
121202100; 4
121202101; 4
121122210; 8
210002101; 7
210002100; 4
010200211; 0
100201000; 2
100201002; 1
020101012; 4
120020011; 6
120020010; 6
112022100; 3
112022101; 3
110220100; 5
010120012; 0
220010121; 2
211211022; 6
221110020; 5
221110021; 5
020102110; 0
000002001; 4
020102112; 0
211211020; 6
120100221; 4
020002110; 0
110211022; 6
021211002; 6
201200121; 1
021022011; 6
200002110; 1
102110020; 1
121012210; 8
002212011; 0
121012212; 3
100102210; 2
100102212; 2
210122001; 2
210002211; 4
202102011; 1
211022110; 3
001100220; 8
100020102; 1
100020100; 3
100212100; 1
100212102; 2
101020102; 1
120001120; 4
010202100; 4
002122011; 6
001000122; 0
112101220; 4
021020011; 0
021020010; 8
211122010; 8
100211122; 2
110002122; 2
021202011; 4
110002120; 2
201101122; 4
001102210; 0
221211012; 6
001020010; 3
221211010; 6
200001012; 4
002210121; 0
200001010; 2
022012011; 0
112201221; 4
021012000; 0
010201201; 0
200001211; 2
200102211; 1
100210020; 1
212112000; 7
201010012; 1
212112001; 7
121221012; 6
121221010; 8
100221021; 2
110220102; 2
020011122; 0
102002101; 1
102211200; 1
021100212; 0
100002211; 4
100002210; 1
010021021; 2
010021020; 2
020021010; 8
021200101; 0
021200100; 4
100020211; 2
100020210; 2
011000212; 0
211122120; 8
002120112; 0
010202211; 4
112000210; 4
010020210; 0
112000212; 4
012002100; 8
021110202; 5
121201102; 4
021110200; 5
011211022; 6
110201212; 2
210210001; 6
210210000; 6
011010022; 6
211221100; 8
011100220; 8
121001002; 7
100002102; 2
100002100; 1
002001100; 0
100221112; 1
122000001; 3
221010021; 3
110211220; 8
001121002; 0
020000100; 0
202102101; 7
021101002; 4
022112010; 0
001000102; 0
110202100; 2
211102221; 4
011220112; 0
021201210; 8
210201012; 4
210201010; 4
001202211; 0
112021000; 6
112021002; 6
000121212; 0
021100102; 0
212120121; 5
120112020; 2
020112021; 0
110020021; 2
110020020; 2
002010112; 1
001221112; 0
011020122; 0
121201212; 4
102000000; 3
102000001; 1
102011220; 3
200211012; 1
011000220; 0
110021002; 2
010001212; 4
012002211; 4
001010020; 0
001122112; 0
112201000; 4
112201002; 4
112200201; 4
020221101; 2
122121010; 6
212100201; 4
122121012; 6
022100110; 0
110021020; 2
022100112; 0
020211112; 2
210202110; 4
011220021; 0
000120211; 2
221212011; 6
010220110; 5
100012210; 1
010220112; 0
200112102; 2
010101202; 4
021221100; 8
202011001; 1
202011000; 1
002112120; 0
011221210; 0
011221212; 0
221102121; 4
220010101; 2
121120212; 5
020011021; 0
121120210; 5
012201000; 0
122010012; 5
122010010; 8
001120020; 1
200210110; 1
001212210; 0
210020011; 6
122011012; 3
101221002; 1
002201100; 0
101221000; 1
201120120; 1
010002112; 2
221000101; 3
122101012; 4
001211002; 6
000020121; 1
000122011; 6
212100112; 4
122212110; 8
220000101; 2
020201011; 0
000112201; 0
021122010; 6
021122011; 6
210001021; 2
210001020; 3
020101000; 4
001210021; 0
112012020; 8
010012000; 0
010012002; 2
002112211; 0
020012121; 0
120102201; 4
021211000; 0
011002210; 0
100000210; 1
011002212; 0
100000212; 1
002221011; 6
000010120; 0
020021112; 0
210120210; 2
101200002; 1
101200000; 1
021002121; 4
122120010; 6
122120011; 6
122211012; 6
221001210; 3
122211010; 8
000200001; 2
120021010; 6
102010200; 1
120021012; 2
212221110; 8
001100200; 4
001100202; 7
201012210; 1
201012211; 3
010022101; 3
010022100; 3
022101112; 0
020101102; 0
020212110; 0
220011001; 2
220011000; 2
022121100; 0
112102020; 6
112102021; 4
010122210; 2
010122211; 2
020201121; 2
011210002; 0
012120112; 0
020011120; 0
012022110; 8
001001212; 0
102020121; 3
210120100; 8
221012010; 6
221020011; 3
011002102; 0
020110122; 0
102120021; 6
001201212; 0
100120201; 1
100120200; 2
102112200; 8
220211101; 2
022211101; 0
021011002; 0
112002201; 4
100202100; 4
010210102; 0
200100112; 1
110122000; 2
000101020; 4
110122002; 2
021112200; 0
021112201; 0
121022010; 3
011201122; 0
010022211; 0
200112121; 2
012210201; 0
002020011; 6
122110002; 5
122110000; 5
201212010; 1
201212011; 6
012000201; 4
122001201; 4
210102102; 2
001002201; 0
020210001; 0
011001022; 0
020100012; 0
100010212; 1
020100010; 6
021010021; 0
021010020; 0
021022101; 7
110221200; 2
110221201; 2
121220010; 5
121220011; 5
012000021; 0
020211201; 0
100220211; 1
221101012; 4
000120102; 0
010102002; 2
200101221; 1
010102000; 0
202110102; 5
121002012; 6
002020110; 0
012101122; 0
200012211; 1
011120122; 0
201011220; 3
121002010; 4
121020001; 5
121020000; 7
210002112; 4
110022112; 2
220211112; 2
211022211; 3
221102101; 4
120020001; 7
202101120; 4
001200100; 4
010121220; 0
010121221; 2
121122201; 7
100201012; 1
020012211; 0
010200201; 0
011020012; 0
010202101; 4
211101220; 8
220120011; 2
110201020; 2
210021010; 2
110201022; 2
110002200; 2
010201002; 0
010121002; 0
010201000; 2
210100102; 2
001201210; 0
000211120; 2
022011112; 0
101200221; 1
110202001; 4
110202000; 2
201112020; 6
000010012; 1
010201221; 0
200002101; 2
200101021; 1
211022100; 3
211022101; 3
121012200; 8
012120100; 0
012120102; 0
201020100; 8
220012110; 2
121202001; 4
000010122; 0
100102000; 6
101201212; 1
100020112; 3
211011220; 3
112022001; 3
121012020; 3
110220000; 2
010202110; 4
010202112; 4
221211000; 6
002201110; 8
121201020; 4
101000022; 1
211122000; 8
101000020; 1
102021102; 3
010012200; 0
210210120; 2
210210121; 2
120212110; 2
201202011; 6
210020211; 2
200121001; 2
102021100; 3
012001000; 3
100002021; 1
220110112; 2
121221000; 8
001102212; 1
102212010; 1
210101022; 4
120001201; 2
120001200; 4
100001002; 3
201011002; 1
220101121; 2
201010201; 3
100002201; 1
001021102; 0
110210122; 2
100020201; 2
022011021; 0
100212000; 1
121022211; 3
010120201; 2
010120200; 2
021200112; 4
100011022; 6
021200110; 0
001220211; 5
001102020; 0
011020201; 0
211000002; 4
122102211; 4
011000221; 0
212121120; 8
110201200; 2
110201202; 2
211200000; 4
012002110; 8
002011012; 0
112211202; 7
112211200; 7
020011102; 0
220110021; 2
121201210; 8
001120120; 0
211201020; 6
002110221; 0
121002021; 4
021120112; 0
100221102; 1
102221112; 1
100221100; 1
102221110; 8
120202011; 4
001020000; 0
001020001; 5
210000211; 3
210112122; 2
112201102; 4
210201021; 2
011220102; 0
202011121; 1
011220100; 0
000210012; 1
200010102; 1
000121221; 2
200010100; 2
112000122; 3
112000120; 3
200001120; 2
001221102; 0
001221100; 8
220211011; 2
001102000; 0
001102002; 0
121201200; 8
100012200; 1
010122000; 0
001122102; 0
001122100; 0
010212201; 0
122020011; 6
112200210; 4
112200211; 4
011202021; 0
101221102; 1
122121000; 6
122121001; 6
122000101; 3
122000100; 3
202011010; 1
202011012; 1
212110200; 5
212110201; 5
221102112; 4
101122012; 1
211020201; 5
001201102; 4
000002110; 8
100102012; 2
021120010; 6
011221200; 0
112021102; 3
101200120; 1
122221110; 8
120002011; 2
120002010; 6
121120200; 7
121120201; 7
011202112; 4
200012121; 2
122011002; 3
122011000; 3
010020021; 2
201120021; 5
212201121; 4
010001221; 0
210010000; 7
221000110; 3
210010002; 2
220011120; 2
101221212; 1
221011002; 3
101221210; 1
212100100; 8
000200121; 2
212100102; 4
201101020; 1
201101022; 4
012211120; 0
001212001; 0
001212000; 0
120010102; 2
202000101; 7
200122110; 8
200101200; 2
212110002; 5
120102210; 2
120102211; 4
121010200; 8
121010202; 7
100000201; 1
021100210; 4
020000001; 2
000101200; 4
002102011; 0
001002210; 1
000100120; 0
212100210; 4
212100211; 4
100110220; 8
210120001; 2
210120000; 8
020110120; 0
220121010; 2
122211000; 8
011002000; 0
011002002; 0
102010212; 1
102010210; 1
001100212; 1
212221101; 7
112202121; 4
101102220; 1
101102221; 1
010022110; 3
000221101; 0
010022112; 0
000221100; 8
011201002; 0
121112020; 6
220011012; 2
121112022; 6
022100100; 0
211112002; 6
001110022; 6
000010221; 0
001001220; 8
002120121; 0
020100121; 0
122101000; 4
122101002; 4
020100120; 0
121200021; 4
020210101; 0
020210100; 0
212122011; 6
010102120; 0
010102122; 0
200100121; 1
200100120; 4
122100201; 4
211001022; 3
100202112; 1
002120110; 0
100202110; 4
112002211; 4
200211121; 2
011120002; 0
002011122; 3
010122120; 0
010122121; 0
020110012; 5
202101201; 4
022100101; 0
202211112; 1
202211110; 1
020100000; 0
020100001; 4
012112120; 8
212002101; 7
022102110; 0
122001210; 4
122001211; 4
202021101; 7
010020211; 0
000101022; 4
020110212; 5
021210211; 0
211021000; 8
101002002; 1
100010002; 2
110202120; 2
110202121; 4
112120002; 6
012000010; 4
000120112; 0
210121200; 2
221110221; 5
221101000; 4
221101002; 4
212012101; 7
010210000; 0
010210002; 0
010211022; 6
002221101; 7
011022010; 0
012002001; 3
120021201; 2
022021011; 6
221101122; 4
110022102; 2
121202121; 4
102110002; 5
012102121; 0
100022011; 3
100022010; 3
020021011; 0
212112021; 6
011201220; 0
000100201; 4
100120210; 2
100120212; 2
000211020; 2
210102001; 4
210102000; 2
100201021; 1
100201020; 2
211002120; 4
212020011; 6
000021012; 0
110002210; 2
212112201; 7
110002212; 2
110202010; 4
010002000; 2
120100201; 4
120100200; 4
012001120; 0
012001122; 3
022011102; 3
011002012; 0
022011100; 0
021211020; 0
120000102; 2
011100202; 0
120110212; 5
200200011; 6
201001200; 3
100001122; 1
021000102; 0
012010000; 7
122200101; 4
012010002; 5
210221010; 2
210221011; 6
011120220; 0
011120221; 0
120020101; 7
122110212; 5
210220011; 6
122110210; 5
121202010; 4
121202011; 4
010201122; 2
101020120; 1
120001102; 3
211212021; 6
112022010; 3
112022011; 3
110220010; 2
121012012; 6
110220012; 2
212210121; 5
110002102; 2
000010021; 0
112101202; 4
012212121; 0
012001012; 4
100112212; 2
102221121; 1
001211220; 8
200020101; 2
220110102; 2
220110100; 2
020000121; 4
012102001; 0
011010220; 0
102012120; 3
020001001; 2
110220120; 2
110220121; 5
002221110; 8
002001102; 3
120001210; 4
210110220; 5
120001212; 2
212001121; 3
201010212; 1
201010210; 3
210110221; 5
100221001; 2
100221000; 2
021200121; 4
100212012; 1
100212010; 1
112011022; 6
010120212; 0
010120210; 0
001020012; 0
010021002; 0
010021000; 0
011000200; 0
011020210; 0
021110221; 0
011020212; 0
211122100; 8
202101012; 4
020201100; 2
211200010; 4
120221112; 2
211200012; 4
120221110; 8
211201012; 4
210011221; 3
102011022; 3
201121210; 8
102011020; 1
200001102; 4
102221100; 1
102221101; 7
002001121; 1
002001120; 3
001022211; 3
121221100; 7
121221102; 7
221200110; 4
022112011; 0
202011120; 3
000200100; 4
210000201; 3
221102211; 4
022110112; 0
221011020; 3
012122001; 6
012211221; 0
221112210; 8
200010112; 1
202100010; 1
101201022; 1
101201020; 1
120122001; 6
012122100; 0
102000021; 3
011020102; 0
012122101; 0
000200101; 0
020122011; 6
001102012; 0
220012011; 6
202000011; 1
100012212; 1
110021022; 2
200221101; 1
001011022; 6
020112210; 0
010022010; 0
121110220; 8
000121210; 0
002010210; 0
022121001; 0
211112200; 7
221011000; 3
001200021; 0
122000112; 3
001020102; 0
122000110; 3
001020100; 1
201001020; 3
221120110; 8
200112120; 2
120210012; 2
011220001; 5
011220000; 0
101122002; 1
120002001; 3
101122000; 1
102000121; 1
102000120; 3
211020210; 3
211020211; 3
021100012; 4
122221101; 7
122102001; 4
001221000; 0
011202102; 0
011202100; 4
012110122; 5
101221020; 1
011122210; 0
022201011; 0
011122212; 0
002001112; 0
000102120; 0
001121020; 1
010020012; 0
001121022; 0
010020010; 0
210100212; 4
210001002; 4
210001000; 6
101221200; 1
001002000; 0
021011202; 3
221221110; 8
010012021; 0
010012020; 0
001212012; 0
002012121; 0
001212010; 0
010001122; 0
010100221; 0
010100220; 8
001020211; 5
001020210; 0
002011120; 3
120112212; 2
021221010; 8
120112210; 8
002011221; 0
011221012; 0
002102001; 0
021010201; 0
112110022; 5
012200121; 0
011020120; 0
210021201; 2
021010200; 5
102101002; 1
211002121; 4
210120010; 2
112202110; 4
101200201; 1
101200200; 1
221020101; 5
102102021; 1
200211010; 1
202100001; 1
221110002; 5
221101102; 4
112102000; 6
212100000; 4
220000011; 2
020201101; 0
201020010; 8
011002221; 0
000020001; 0
121102012; 6
221000121; 4
110000200; 2
110000202; 2
020210112; 2
201200101; 1
020210110; 0
200010201; 3
110012122; 2
011022201; 0
122211100; 8
122100210; 4
122100211; 4
010122112; 0
202110021; 5
100202121; 4
012102201; 4
122211102; 7
122110020; 5
202101211; 1
020110021; 0
020110020; 0
021011022; 3
021011020; 0
202211100; 1
202211101; 1
020201211; 0
000112002; 2
212002110; 4
010211020; 6
220001001; 2
202021110; 8
012000000; 4
211220001; 5
021010002; 3
021010000; 0
001210000; 0
021001012; 3
000211212; 1
220211010; 2
212012121; 3
221110212; 5
000120121; 1
221110210; 5
220210011; 6
102101220; 4
102101221; 4
010112020; 8
100022001; 3
010112022; 0
002100010; 0
120021210; 2
120021211; 2
202101100; 1
011201212; 0
202101102; 4
220112110; 2
102210000; 1
020021001; 2
020100100; 0
102120001; 6
102120000; 6
210102012; 4
210102010; 4
102022011; 6
020121102; 0
000201201; 0
211101202; 4
012121012; 0
220102110; 2
000020110; 8
000020112; 0
120100210; 4
100120000; 6
120100212; 2
100120002; 1
021000121; 4
021000120; 4
021112021; 0
010201200; 0
120110202; 5
120110200; 2
010002021; 0
010200210; 0
011120212; 0
221101212; 4
201001210; 3
201001212; 1
020001021; 2
122200110; 8
120020112; 3
001020121; 1
120020110; 2
210212121; 2
122110200; 5
110221221; 2
000212110; 0
001020120; 1
121012000; 3
000120120; 0
121012002; 6
010021120; 0
200011212; 1
100102021; 1
100102020; 1
002012101; 0
012121120; 0
012121122; 0
220120101; 7
211122021; 6
220101001; 2
101001022; 1
200112000; 1
120221211; 2
021201010; 8
200121021; 2
100112202; 1
200112100; 2
100112200; 8
020010012; 0
202100121; 1
010102201; 0
010102200; 2
121220211; 5
002021110; 8
000112200; 1
212010102; 5
100220011; 5
100220010; 5
212001112; 4
201001102; 4
220101100; 2
220101102; 4
200002011; 1
211022010; 3
211022011; 3
012120012; 0
012120010; 0
200012010; 1
201102021; 1
211102012; 4
021200010; 6
001112202; 7
201010221; 5
102121012; 6
112212000; 7
100020121; 1
010021012; 0
120001002; 3
200112021; 1
020010121; 0
010120221; 2
120221100; 7
110002000; 2
110002002; 2
021020112; 0
021020110; 8
022012110; 8
020010120; 0
001000002; 0
000210102; 1
211201000; 6
211201002; 4
020121100; 0
201112200; 1
000010102; 2
110012202; 2
100221121; 1
110012200; 2
120200010; 8
120110022; 5
010202121; 4
120110020; 2
010112002; 2
010210200; 0
201102112; 4
201101212; 4
202120101; 7
020011020; 0
011220120; 0
122112210; 8
201121020; 8
012000001; 4
100021221; 2
000102121; 0
221112201; 7
112000102; 5
110220201; 2
001221120; 1
120122010; 6
